CityPart,Area,Rooms,Bedrooms,Floor,MaxFloor,LastFloor,Status,Condition,Electrical Points,Heating,Natural Gas,Bed,Stove (Gas/Electric),Table,Refrigerator,Chairs,Oven,Air Conditioner,Washing Machine,Sofa,Dishwasher,PRICE (GEL)
Navtlughshi,75.3,3,2,3,12,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,296514
Didubeshi,67,3,2,15,15,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,257992
Kukiaze,152,3,,2,2,1,Old Constructed,Old Renovated,2,Central Heating,1,0,0,0,1,0,0,0,0,1,0,353041
Did Dighomshi,60,3,2,5,9,0,Old Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,176521
Did Dighomshi,48.4,2,1,10,10,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,0,0,0,0,0,0,0,168373
Saburtaloze,28,1,1,6,6,1,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,0,1,1,122207
Isanshi,56,3,2,4,9,0,Old Constructed,Old Renovated,,,0,0,0,0,0,0,0,0,0,0,0,181952
Saburtaloze,68.9,3,2,7,16,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,211825
Gldanshi,69.5,3,2,5,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,255276
Vashlijvarshi,110,3,2,2,12,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,353041
Varketilshi,85,3,2,1,9,0,Old Constructed,Old Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,217256
Didubeshi,67,2,1,5,5,1,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,176249
Saburtaloze,61,2,1,5,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,287864
Saburtaloze,92,2,,10,17,0,Newly Constructed,,,,0,0,0,0,0,0,0,0,0,0,0,324548
Nadzaladevshi,83,3,2,24,25,0,Newly Constructed,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,257992
Did Dighomshi,95,3,2,12,13,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,366620
Didubeshi,81.5,3,2,3,10,0,Newly Constructed,,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,448091
Mukhianshi,55,3,2,9,15,0,Newly Constructed,Old Renovated,1,Gas Heater,1,1,1,0,1,1,1,1,0,1,1,209109
Lisze,92,3,2,2,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,420934
Saburtaloze,75,3,2,4,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,461669
Did Dighomshi,58,3,2,5,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,195530
Nadzaladevshi,75,1,1,1,1,1,Old Constructed,Old Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,138501
Gldanshi,54,2,1,9,12,0,Newly Constructed,Newly Renovated,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,198246
Vakeshi,80,3,2,1,18,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,298727
Vazisubanshi,76,3,2,7,15,0,Newly Constructed,,1,,0,0,0,0,0,0,0,0,0,0,0,247672
Varketilshi,85,3,2,1,9,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,211825
Saburtaloze,63,2,1,7,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,1,1,1,328600
Vashlijvarshi,62,2,1,3,17,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,217256
Vakeshi,55,2,1,5,14,0,Newly Constructed,Newly Renovated,1,,1,0,1,0,0,0,0,0,0,1,0,570297
Saburtaloze,73,3,2,18,18,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,391061
Did Dighomshi,196,3,2,18,18,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,1,0,0,0,1,1,442659
Did Dighomshi,52,2,1,10,10,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,0,0,0,0,0,0,0,171089
Didubeshi,75,3,2,5,13,0,Newly Constructed,Newly Renovated,1,,1,0,1,0,0,0,0,0,0,1,0,306874
Didubeshi,45,2,1,18,20,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,230835
San. Zonashi,59,2,1,5,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,210467
Saburtaloze,114,4,2,15,18,0,Under Construction,White Frame,2,,0,0,0,0,0,0,0,0,0,0,0,433426
Saburtaloze,180,5,4,10,10,1,Old Constructed,Old Renovated,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,495000
Saburtaloze,110,3,2,17,17,1,Old Constructed,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,230835
Gldanshi,73,3,2,6,9,0,Old Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,285149
Ortachalashi,48,2,1,2,5,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,252289
Saburtaloze,63,3,2,9,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,320453
Didubeshi,67,3,2,15,15,1,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,257992
Saburtaloze,241,4,2,7,7,1,Old Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,773975
Saburtaloze,140,5,3,1,1,1,Newly Constructed,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,543140
Did Dighomshi,60,2,1,2,4,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,187383
Vakeshi,43,2,1,9,16,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,0,1,1,1,0,1,1,252560
Didubeshi,80,4,3,1,9,0,Old Constructed,Old Renovated,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,230835
Saburtaloze,46.5,2,1,16,29,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,284130
Mukhianshi,67,2,1,7,11,0,Newly Constructed,Newly Renovated,1,Central Heating,0,1,1,1,1,1,1,1,0,1,1,203678
Nadzaladevshi,41.2,2,1,9,12,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,190642
Saburtaloze,95,3,2,12,18,0,Newly Constructed,Newly Renovated,2,,0,0,1,1,0,0,0,0,1,1,0,692504
Did Dighomshi,105,3,2,2,16,0,Old Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,267496
Did Dighomshi,84.8,3,2,8,12,0,Newly Constructed,Green Frame,1,,1,0,0,0,0,0,0,0,0,0,0,257992
Did Dighomshi,152,5,,7,19,0,Newly Constructed,Green Frame,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,423649
Did Dighomshi,62,2,1,2,15,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,190099
Gldanshi,53,3,2,2,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,0,1,1,1,0,1,1,190099
Vazisubanshi,51,2,,5,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,0,1,1,0,0,0,1,1,195530
Saburtaloze,54.25,2,1,12,15,0,Under Construction,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,213624
Gldanshi,84,3,2,10,10,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,298727
Chughuretshi,58,3,2,1,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,0,1,1,0,1,1,350325
Saburtaloze,150,3,2,10,15,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,573284
Vakeshi,160,4,3,12,19,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,1045545
Didubeshi,68,2,1,9,9,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,200962
Saburtaloze,54,2,1,10,11,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,263233
Vashlijvarshi,73.4,3,2,7,14,0,Newly Constructed,Green Frame,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,187383
Did Dighomshi,80,3,2,2,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,244413
Vakeshi,67,2,1,5,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,0,0,0,0,0,1,0,434512
Saburtaloze,61,2,1,5,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,0,0,1,1,0,1,1,287864
Samgorshi,91.3,4,3,12,12,1,Under Construction,Green Frame,,,0,0,0,0,0,0,0,0,0,0,0,225629
Nadzaladevshi,83.4,3,2,14,25,0,Newly Constructed,Ongoing Renovation,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,339463
Saburtaloze,22,1,1,1,9,0,Old Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,99123
Isanshi,141,3,2,19,19,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,488826
Did Dighomshi,73,3,2,5,12,0,Newly Constructed,,1,,0,0,0,0,0,0,0,0,0,0,0,215898
Saburtaloze,84,3,2,19,23,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,410614
Did Dighomshi,68,3,2,12,13,0,Newly Constructed,Newly Renovated,1,Gas Heater,1,1,1,1,1,0,1,1,0,1,1,222687
Saburtaloze,70,3,2,8,13,0,Newly Constructed,Green Frame,1,,1,0,0,0,0,0,0,0,0,0,0,203678
Did Dighomshi,93,3,2,10,10,1,Old Constructed,Old Renovated,,,0,0,0,0,0,0,0,0,0,0,0,257992
Samgorshi,85.5,3,2,4,8,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,217256
Varketilshi,66,3,2,8,9,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,190099
Did Dighomshi,50,2,1,18,19,0,Newly Constructed,Newly Renovated,1,Central Heating,0,1,0,0,0,0,0,0,0,1,0,186025
Saburtaloze,137.2,3,2,11,15,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,0,1,1,0,0,1,1,646337
Samgorshi,62,3,2,1,1,1,Old Constructed,Old Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,100481
Mukhianshi,47,3,2,10,14,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,0,1,1,167016
Saburtaloze,65,3,2,2,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,1,0,0,0,1,0,234908
Didubeshi,67,3,2,15,15,1,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,257992
Didubeshi,65,3,2,6,6,1,Newly Constructed,Newly Renovated,,Central Heating,1,1,1,1,1,1,1,1,0,1,1,257992
Did Dighomshi,64,3,2,6,8,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,224045
Vakeshi,48,2,1,16,21,0,Newly Constructed,,1,,1,1,1,1,1,1,1,1,1,1,1,361188
Varketilshi,79,3,2,9,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,260707
Did Dighomshi,31,1,1,1,4,0,Old Constructed,Newly Renovated,1,Electric Heater,1,0,0,0,0,0,0,0,0,0,0,120849
Chughuretshi,65,3,2,18,20,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,285149
Vakeshi,130,4,3,3,3,1,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,448091
Saburtaloze,63.5,2,1,6,23,0,Newly Constructed,Newly Renovated,1,Gas Heater,1,1,1,1,1,1,1,1,0,1,1,393777
Saburtaloze,112,3,2,2,35,0,Newly Constructed,Newly Renovated,2,,1,0,0,0,0,0,0,0,0,0,0,760396
Gldanshi,52,2,1,3,9,0,Newly Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,146648
Ortachalashi,122.7,4,3,5,10,0,Newly Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,438180
Mtatsmindaze,195,3,2,4,4,1,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,1086280
Saburtaloze,95,3,2,11,15,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,437228
Nadzaladevshi,40.1,2,1,12,12,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,206393
Temkaze,65,3,2,8,11,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,187383
Did Dighomshi,48.1,2,1,7,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,162942
Orkhevshi,125,5,3,4,5,0,Old Constructed,Newly Renovated,2,Central Heating,1,1,1,0,1,1,1,1,1,1,1,305516
Saburtaloze,237,8,4,1,11,0,Old Constructed,Old Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,746818
Bagebshi,86,3,2,8,15,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,393777
Nutsubidzis Ferdobze,127,3,2,8,29,0,Newly Constructed,White Plus,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,950495
Did Dighomshi,142,3,2,7,12,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,532277
Did Dighomshi,51,2,1,8,9,0,Newly Constructed,White Frame,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,157511
Gldanshi,37,2,1,5,10,0,Newly Constructed,Ongoing Renovation,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,122207
Mtatsmindaze,164,5,,4,12,0,Newly Constructed,Newly Renovated,2,Individual Heating,1,1,1,1,1,1,1,1,1,1,1,1561528
Varketilshi,43,2,1,2,5,0,Old Constructed,Old Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,135785
Ortachalashi,76,3,2,10,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,361188
Did Dighomshi,59,2,1,3,14,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,184668
San. Zonashi,55,2,1,3,5,0,Newly Constructed,Newly Renovated,,,0,0,0,0,0,0,0,0,0,0,0,168373
Saburtaloze,94,3,2,5,8,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,1,1,1,298727
Did Dighomshi,78,3,2,6,9,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,263423
Saburtaloze,65,3,2,9,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,320453
Saburtaloze,100,4,3,4,5,0,Old Constructed,Old Renovated,2,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,407355
Did Dighomshi,44.67,2,1,10,15,0,Under Construction,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,103197
Saburtaloze,59,2,1,6,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,407355
Temkaze,51,2,1,2,13,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,1,1,0,0,1,0,233550
Temkaze,65,3,2,14,14,1,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,171089
Did Dighomshi,49.8,2,1,7,14,0,Newly Constructed,White Frame,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,141216
Did Dighomshi,100,5,3,1,16,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,1,0,0,0,0,0,0,228119
Did Dighomshi,77,3,2,2,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,1,1,1,244413
Saburtaloze,62,2,1,3,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,353041
Nutsubidzis Ferdobze,50,2,1,4,12,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,154795
Saburtaloze,83,3,2,5,11,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,420934
Saburtaloze,75,2,1,6,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,347610
Nadzaladevshi,76,3,2,4,4,1,Old Constructed,Old Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,176521
Did Dighomshi,55,3,2,5,5,1,Newly Constructed,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,134427
Didubeshi,72,4,3,1,5,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,222687
Saburtaloze,78,3,2,4,5,0,Old Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,322897
Saburtaloze,37,2,1,7,8,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,179236
Did Dighomshi,97,3,2,2,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,257992
Vazisubanshi,60,2,1,9,11,0,Newly Constructed,Newly Renovated,1,Gas Heater,0,1,1,1,1,1,1,1,0,1,1,366620
Saburtaloze,87,3,2,2,14,0,Newly Constructed,,1,,0,0,0,0,0,0,0,0,0,0,0,320453
Saburtaloze,58,2,1,3,15,0,Newly Constructed,,1,,1,1,1,1,1,1,1,1,1,1,1,309590
Saburtaloze,70.17,3,2,2,10,0,Old Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,298727
Varketilshi,112,4,2,6,6,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,298727
Dighomi 1-9-Shi,53,2,1,8,8,1,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,151129
Did Dighomshi,47,2,1,10,10,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,179236
Kukiaze,75,3,2,1,3,0,Old Constructed,,,,1,1,1,0,1,1,1,1,0,1,1,184668
Did Dighomshi,50,2,1,10,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,190099
Veraze,154,4,3,2,7,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,0,1,1,1,0,1,1,936917
Saburtaloze,154,4,,24,37,0,Newly Constructed,Green Frame,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,537709
Vakeshi,294,6,3,10,10,1,Newly Constructed,Old Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,2498444
Did Dighomshi,42,2,1,8,9,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,172447
Veraze,152,4,3,4,7,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,570297
Vakeshi,102,4,3,4,9,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,1,1,0,1,0,0,1,1,0,914105
Moskovis Gamzirze,59,2,1,6,8,0,Newly Constructed,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,203678
Temkaze,78,4,2,4,5,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,200962
Saburtaloze,109,3,2,11,17,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,616464
Nutsubidzis Ferdobze,60,2,1,3,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,0,1,1,236266
San. Zonashi,27,1,1,1,6,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,67893
Chughuretshi,52,2,1,2,2,1,Old Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,0,1,0,1,1,0,184668
Sololakshi,47,2,1,2,2,1,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,304158
Saburtaloze,63,2,1,6,23,0,Newly Constructed,Newly Renovated,1,,1,0,0,1,0,0,0,0,1,0,0,393777
Saburtaloze,90.5,3,2,14,15,0,Newly Constructed,Black Frame,2,,0,0,0,0,0,0,0,0,0,0,0,353041
San. Zonashi,89,3,2,5,11,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,255276
Ortachalashi,62.5,2,1,6,12,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,257992
Saburtaloze,62,2,,16,22,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,203678
Nutsubidzis Ferdobze,58,2,1,12,16,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,211825
Vakeshi,186.5,5,3,7,10,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,1412164
Did Dighomshi,45,2,1,4,6,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,1,169731
Did Dighomshi,63,3,2,6,12,0,Newly Constructed,Newly Renovated,1,Central + Underfloor Heating,1,0,0,0,0,0,0,0,0,0,0,219972
Mukhianshi,46,2,1,4,12,0,Newly Constructed,Old Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,173805
Did Dighomshi,84,3,2,5,13,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,331315
Varketilshi,75,4,3,5,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,0,1,1,0,1,1,257992
Didubeshi,105,5,2,7,8,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,393777
Saburtaloze,25,2,1,1,1,1,Old Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,119491
Did Dighomshi,73.35,3,2,10,14,0,Newly Constructed,Green Frame,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,190099
Did Dighomshi,60,3,2,10,11,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,1,0,1,0,0,0,0,0,0,225403
Saburtaloze,210,4,3,5,5,1,Newly Constructed,Newly Renovated,3,Central Heating,1,1,1,1,1,1,1,1,1,1,1,621895
Nadzaladevshi,83.4,3,2,14,25,0,Newly Constructed,Ongoing Renovation,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,339463
Saburtaloze,55,2,1,9,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,334031
Sololakshi,78,3,2,3,3,1,Newly Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,380198
Varketilshi,111,5,4,8,9,0,Old Constructed,Old Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,271570
Vakeshi,178,4,3,17,19,0,Newly Constructed,Newly Renovated,3,Central + Underfloor Heating,1,1,1,1,1,1,1,1,1,1,1,2715700
Varketilshi,50,2,1,2,8,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,162942
Saburtaloze,51,2,1,20,25,0,Newly Constructed,Newly Renovated,,,1,1,1,1,1,1,1,1,1,1,1,518699
Saburtaloze,50,2,1,12,14,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,249844
Did Dighomshi,206,4,3,9,10,0,Newly Constructed,Newly Renovated,1,,1,1,1,1,1,0,1,1,0,1,1,814710
Krtsanisshi,110,5,2,3,8,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,0,1,529562
Did Dighomshi,70.6,3,2,5,8,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,206492
Avlabarshi,30,2,1,2,2,1,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,133069
Temkaze,95,5,4,4,9,0,Old Constructed,Newly Renovated,2,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,271570
Saburtaloze,68,2,1,1,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,0,0,1,1,0,0,1,277001
Did Dighomshi,114,4,3,3,15,0,Newly Constructed,White Frame,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,244413
Saburtaloze,70,2,1,1,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,0,1,1,1,1,1,0,0,1,211825
Varketilshi,58,2,1,8,9,0,Old Constructed,,2,Individual Heating,1,0,0,0,0,0,0,0,0,0,0,190099
Chughuretshi,44,2,1,1,1,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,176521
Vashlijvarshi,130,3,2,4,12,0,Newly Constructed,Newly Renovated,2,,0,0,0,0,0,0,0,0,0,0,0,423649
Veraze,78,3,2,3,5,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,643621
Mtatsmindaze,60,2,1,2,4,0,Old Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,380198
Saburtaloze,63,2,1,4,7,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,434512
Bagebshi,72.34,3,2,5,8,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,284858
Dighmis Masivshi,53,2,1,6,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,1,1,1,0,0,1,1,230835
Nadzaladevshi,85,3,2,8,8,1,Old Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,350325
Dighomi 1-9-Shi,48.8,2,1,3,8,0,Under Construction,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,139285
Saburtaloze,130,4,3,15,18,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,0,1,0,1,1,0,1,1,657199
Did Dighomshi,78,3,2,12,12,1,Newly Constructed,White Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,187383
Didubeshi,90,4,3,1,5,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,0,1,1,298724
Avlabarshi,48,2,1,3,5,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,0,1,1,306874
Dighmis Masivshi,31,1,,5,5,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,138501
Saburtaloze,68,2,1,13,15,0,Newly Constructed,Newly Renovated,1,,1,1,1,1,1,1,1,1,0,1,1,337018
Saburtaloze,60,2,1,3,7,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,252289
